place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
3,1,PREMIUM CHAMPION(T187),G Mosse,C Fownes,133,1101,1,1-1/2,"4                                                            

3                                                            

4                                                            

3                                                            

3",1:48.92,14,2(66),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
4,7,SUPREME FRESH(S076),M L Yeung,P F Yiu,115,1177,8,1-3/4,"1                                                            

1                                                            

1                                                            

1                                                            

4",1:48.96,4.5,2(66),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
5,4,AUTUMN GOLD(P044),Z Purton,S Woods,122,1011,9,2-1/4,"9                                                            

9                                                            

9                                                            

9                                                            

5",1:49.03,9,2(66),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
6,9,REDWOOD BABY(P358),K K Chiong,C S Shum,104,1011,2,2-1/2,"7                                                            

6                                                            

7                                                            

5                                                            

6",1:49.10,11,2(66),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
7,2,INDUSTRIALIST WAY(S023),B Prebble,C H Yip,130,1223,4,4,"6                                                            

7                                                            

3                                                            

6                                                            

7",1:49.32,6,2(66),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
8,3,SEMPITERNAL(S100),N Rawiller,W Y So,126,1269,6,5-3/4,"2                                                            

4                                                            

5                                                            

4                                                            

8",1:49.61,17,2(66),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
9,5,SERGEANT TITANIUM(S332),K Teetan,J Size,122,1108,3,8-1/4,"3                                                            

5                                                            

6                                                            

7                                                            

9",1:50.00,16,2(66),Class 3 - 1800M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
1,3,REAL GENEROUS(M193),N Callan,C H Yip,127,1129,5,-,"11                                                            

11                                                            

11                                                            

1",1:35.73,3.8,3(67),Class 4 - 1600M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
2,11,FORTUNE GIGGLES(S346),Y T Cheng,Y S Tsui,115,1235,9,N,"7                                                            

5                                                            

5                                                            

2",1:35.77,12,3(67),Class 4 - 1600M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
3,5,SPEEDY WALLY(T002),K Teetan,P O'Sullivan,123,1066,4,2-1/2,"5                                                            

7                                                            

6                                                            

3",1:36.13,30,3(67),Class 4 - 1600M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
4,2,INDIGO WAY(M227),M L Yeung,K W Lui,129,1112,8,2-3/4,"10                                                            

9                                                            

10                                                            

4",1:36.17,5.5,3(67),Class 4 - 1600M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
5,8,KEEN TACTICS(N143),C Schofield,A Lee,119,1018,7,3,"8                                                            

10                                                            

8                                                            

5",1:36.22,23,3(67),Class 4 - 1600M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
6,9,PROMPT EXPRESS(T168),C Y Ho,P F Yiu,116,1160,2,4-3/4,"2                                                            

2                                                            

2                                                            

6",1:36.48,13,3(67),Class 4 - 1600M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
7,10,MR VANILLA(S209),J Moreira,D E Ferraris,116,1059,1,5-1/4,"6                                                            

6                                                            

7                                                            

7",1:36.57,11,3(67),Class 4 - 1600M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
8,6,CHEERFUL FRAME(S300),Z Purton,C H Yip,122,1178,6,7-1/2,"3                                                            

4                                                            

3                                                            

8",1:36.92,3.9,3(67),Class 4 - 1600M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
9,4,MISTER MARC(P316),H N Wong,Y S Tsui,113,1118,3,9-3/4,"1                                                            

1                                                            

1                                                            

9",1:37.28,21,3(67),Class 4 - 1600M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
10,7,CIRCUIT STAR(N220),G Mosse,K L Man,120,1079,10,10-3/4,"9                                                            

8                                                            

9                                                            

10",1:37.44,28,3(67),Class 4 - 1600M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
11,1,HIGH WARRIOR(S375),N Rawiller,J Size,133,1090,11,13-3/4,"4                                                            

3                                                            

4                                                            

11",1:37.93,8.2,3(67),Class 4 - 1600M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
1,10,FABULOUS ONE(T005),J Moreira,W Y So,120,1106,8,-,"1                                                            

1                                                            

1",1:09.78,6,4(68),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
2,5,JOLLY JOLLY(T087),Z Purton,P O'Sullivan,127,1204,9,3-1/2,"9                                                            

8                                                            

2",1:10.35,2.9,4(68),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
3,8,MAGICAL BEAUTY(T342),K Teetan,A S Cruz,126,1108,2,4-1/4,"5                                                            

4                                                            

3",1:10.47,4.5,4(68),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
4,2,SHARP HUNTER(P097),D Whyte,D E Ferraris,132,1107,12,4-3/4,"10                                                            

10                                                            

4",1:10.55,22,4(68),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
5,1,DIAMOND MASTER(S397),N Callan,P F Yiu,133,1136,5,5,"2                                                            

3                                                            

5",1:10.56,10,4(68),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
6,14,MASQUERADER(N234),C Schofield,A Schutz,116,1117,3,6,"6                                                            

5                                                            

6",1:10.74,12,4(68),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
7,12,GOLDEN GUNNERS(N330),C Y Ho,D Cruz,116,1008,6,6-1/2,"7                                                            

7                                                            

7",1:10.80,20,4(68),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
8,4,CLEVER SPIRIT(T333),B Prebble,C Fownes,129,1123,10,6-3/4,"11                                                            

11                                                            

8",1:10.86,124,4(68),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
9,7,GERONIMO MEADOW(N226),T H So,C W Chang,124,1108,14,8,"14                                                            

13                                                            

9",1:11.05,41,4(68),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
10,3,EMPEROR VICTORY(T340),Y T Cheng,Y S Tsui,131,1088,13,10,"13                                                            

14                                                            

10",1:11.39,170,4(68),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
11,13,LONDON CITY(T080),G Mosse,K L Man,120,1122,7,10-1/2,"4                                                            

2                                                            

11",1:11.44,8.1,4(68),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
12,9,VIVACIOUS WINNER(V061),C K Tong,L Ho,124,1144,1,12,"8                                                            

9                                                            

12",1:11.68,194,4(68),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
13,6,GARLIC YEAH(V039),K C Leung,C H Yip,124,993,11,15-3/4,"12                                                            

12                                                            

13",1:12.29,89,4(68),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
14,11,OCTAL LUCK(T205),M L Yeung,A Lee,117,1216,4,36-1/2,"3                                                            

6                                                            

14",1:15.63,31,4(68),Class 4 - 1200M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
1,3,NONE OTHER(S349),N Callan,A S Cruz,128,1174,1,-,"6                                                            

6                                                            

4                                                            

1",1:22.17,10,5(69),Class 4 - 1400M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
2,1,METALLIC STAR(N309),J Moreira,C H Yip,132,1002,9,1-1/4,"7                                                            

7                                                            

5                                                            

2",1:22.35,5.6,5(69),Class 4 - 1400M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
3,5,GALLANT TRIUMPH(P173),D Whyte,C W Chang,127,1132,11,5,"10                                                            

9                                                            

7                                                            

3",1:22.95,6.1,5(69),Class 4 - 1400M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
4,12,GOOD FOR YOU(T265),Y T Cheng,Y S Tsui,119,978,2,5,"8                                                            

8                                                            

8                                                            

4",1:22.95,229,5(69),Class 4 - 1400M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
5,8,AMAZING ALWAYS(N432),C Schofield,D E Ferraris,122,1143,14,5-1/2,"14                                                            

14                                                            

14                                                            

5",1:23.03,40,5(69),Class 4 - 1400M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
6,4,UNIQUE JOYFUL(S241),K K Chiong,K W Lui,118,1156,6,5-3/4,"9                                                            

10                                                            

10                                                            

6",1:23.09,4.7,5(69),Class 4 - 1400M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
7,11,REUNITED(S421),C Y Ho,P F Yiu,119,946,12,5-3/4,"13                                                            

13                                                            

13                                                            

7",1:23.10,235,5(69),Class 4 - 1400M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
8,9,BORN TO WIN(N386),H N Wong,C Fownes,111,1043,8,5-3/4,"2                                                            

1                                                            

1                                                            

8",1:23.11,4.8,5(69),Class 4 - 1400M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
9,2,AH BO(P295),R Fourie,A T Millard,131,1142,13,6-1/2,"12                                                            

12                                                            

12                                                            

9",1:23.23,9,5(69),Class 4 - 1400M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
10,7,SMART GAIN(T404),G Mosse,K L Man,125,1051,10,10-1/4,"11                                                            

11                                                            

11                                                            

10",1:23.80,119,5(69),Class 4 - 1400M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
11,6,FLORAL SPUR(T215),Z Purton,C S Shum,125,1091,7,11-3/4,"4                                                            

3                                                            

2                                                            

11",1:24.06,6.5,5(69),Class 4 - 1400M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
12,13,PLANET GIANT(T295),K C Ng,A S Cruz,114,1114,3,12-3/4,"3                                                            

5                                                            

6                                                            

12",1:24.23,133,5(69),Class 4 - 1400M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
13,14,TRACKER(T135),K C Leung,P O'Sullivan,114,1150,5,15,"1                                                            

2                                                            

3                                                            

13",1:24.56,41,5(69),Class 4 - 1400M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
14,10,LUCKY PLACE(T004),C K Tong,W Y So,119,1053,4,19-1/2,"5                                                            

4                                                            

9                                                            

14",1:25.29,51,5(69),Class 4 - 1400M - (60-40),GOOD,"TURF - ""A+3"" Course","HK$ 800,000",Sha Tin,2015/10/01
1,10,SENSATION(S225),C Schofield,T P Yung,120,1182,6,-,"6                                                            

4                                                            

1",1:09.51,7.2,6(70),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
2,4,ALWAYS WIN(T050),K K Chiong,D Cruz,116,1159,7,1-1/4,"4                                                            

5                                                            

2",1:09.69,54,6(70),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
3,9,POPPING CANDY(S415),H N Wong,C Fownes,113,1066,3,2,"1                                                            

1                                                            

3",1:09.80,4.6,6(70),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
4,1,TRAVEL RENYI(S394),D Whyte,R Gibson,133,1080,10,2-1/4,"8                                                            

6                                                            

4",1:09.84,6.4,6(70),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
5,13,HIT A HOME RUN(N248),T H So,D J Hall,116,1109,1,2-3/4,"7                                                            

8                                                            

5",1:09.97,26,6(70),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
6,14,SHINING CHAMPION(S305),J Moreira,J Size,118,1089,9,4-1/2,"10                                                            

9                                                            

6",1:10.24,6,6(70),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
7,2,SECRET COMMAND(S275),R Fourie,A T Millard,130,1072,11,5-1/4,"3                                                            

2                                                            

7",1:10.37,5.8,6(70),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
8,11,ANIMATION MASTER(T111),C K Tong,W Y So,117,951,8,5-1/2,"12                                                            

12                                                            

8",1:10.40,242,6(70),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
9,6,SHOWING CHARACTER(T289),N Rawiller,D E Ferraris,124,1075,5,5-3/4,"11                                                            

10                                                            

9",1:10.44,133,6(70),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
10,7,DEJA VU(T376),K C Leung,P F Yiu,121,1276,13,7-1/4,"13                                                            

13                                                            

10",1:10.66,108,6(70),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
11,5,INVENTOR(T379),M L Yeung,C S Shum,123,1036,2,8,"5                                                            

7                                                            

11",1:10.80,11,6(70),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
12,12,GRAN BOLIVAR(S165),C Y Ho,Y S Tsui,117,948,14,8-3/4,"14                                                            

14                                                            

12",1:10.89,99,6(70),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
13,3,MULTIMAX(T129),N Callan,A S Cruz,128,1134,12,10-3/4,"2                                                            

3                                                            

13",1:11.22,5.7,6(70),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
14,8,FLYING ELITE(N419),B Prebble,C H Yip,123,1150,4,21-1/2,"9                                                            

11                                                            

14",1:12.95,64,6(70),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
1,9,NOT LISTENIN'TOME(T235),N Callan,J Moore,120,1151,5,-,"2                                                            

2                                                            

1",0:55.90,4.2,7(71),Hong Kong Group Three - 1000M - (95+),GOOD,"TURF - ""A+3"" Course","HK$ 3,000,000",Sha Tin,2015/10/01
2,5,SUPER JOCKEY(P195),R Fourie,A T Millard,124,1149,6,2,"5                                                            

6                                                            

2",0:56.22,61,7(71),Hong Kong Group Three - 1000M - (95+),GOOD,"TURF - ""A+3"" Course","HK$ 3,000,000",Sha Tin,2015/10/01
3,4,CHARLES THE GREAT(N171),N Rawiller,J Moore,127,1070,11,2-1/4,"8                                                            

7                                                            

3",0:56.26,17,7(71),Hong Kong Group Three - 1000M - (95+),GOOD,"TURF - ""A+3"" Course","HK$ 3,000,000",Sha Tin,2015/10/01
4,11,FREDERICK ENGELS(N187),C Schofield,J Moore,117,1082,4,2-1/2,"9                                                            

11                                                            

4",0:56.30,79,7(71),Hong Kong Group Three - 1000M - (95+),GOOD,"TURF - ""A+3"" Course","HK$ 3,000,000",Sha Tin,2015/10/01
5,6,GOLDEN HARVEST(N236),K Teetan,A T Millard,122,1183,10,3,"4                                                            

3                                                            

5",0:56.38,125,7(71),Hong Kong Group Three - 1000M - (95+),GOOD,"TURF - ""A+3"" Course","HK$ 3,000,000",Sha Tin,2015/10/01
6,10,ACCESS YEARS(P087),M L Yeung,J Size,117,1040,7,3-1/4,"10                                                            

9                                                            

6",0:56.43,142,7(71),Hong Kong Group Three - 1000M - (95+),GOOD,"TURF - ""A+3"" Course","HK$ 3,000,000",Sha Tin,2015/10/01
7,1,PENIAPHOBIA(S143),J Moreira,A S Cruz,133,1151,3,3-1/2,"6                                                            

5                                                            

7",0:56.48,5.2,7(71),Hong Kong Group Three - 1000M - (95+),GOOD,"TURF - ""A+3"" Course","HK$ 3,000,000",Sha Tin,2015/10/01
8,12,ALL YOU WISH(P031),K C Leung,C H Yip,114,1187,12,3-3/4,"11                                                            

10                                                            

8",0:56.50,13,7(71),Hong Kong Group Three - 1000M - (95+),GOOD,"TURF - ""A+3"" Course","HK$ 3,000,000",Sha Tin,2015/10/01
9,3,BUNDLE OF JOY(P180),G Mosse,D J Hall,127,1181,2,4-1/2,"7                                                            

8                                                            

9",0:56.64,13,7(71),Hong Kong Group Three - 1000M - (95+),GOOD,"TURF - ""A+3"" Course","HK$ 3,000,000",Sha Tin,2015/10/01
10,7,TOUR DE FORCE(N297),B Prebble,J Size,122,1132,9,4-3/4,"12                                                            

12                                                            

10",0:56.68,14,7(71),Hong Kong Group Three - 1000M - (95+),GOOD,"TURF - ""A+3"" Course","HK$ 3,000,000",Sha Tin,2015/10/01
11,8,RAD(P248),D Whyte,D J Hall,121,1158,8,12-3/4,"3                                                            

1                                                            

11",0:57.93,2.8,7(71),Hong Kong Group Three - 1000M - (95+),GOOD,"TURF - ""A+3"" Course","HK$ 3,000,000",Sha Tin,2015/10/01
12,2,AMBER SKY(N241),Z Purton,P F Yiu,129,1182,1,15-1/4,"1                                                            

4                                                            

12",0:58.35,9.2,7(71),Hong Kong Group Three - 1000M - (95+),GOOD,"TURF - ""A+3"" Course","HK$ 3,000,000",Sha Tin,2015/10/01
1,9,THE SHOW(T256),J Moreira,C H Yip,119,1075,1,-,"5                                                            

3                                                            

2                                                            

1",1:22.32,2.7,8(72),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
2,5,PRESIDENTPARAMOUNT(S420),K Teetan,C S Shum,123,1161,8,2-1/2,"6                                                            

6                                                            

6                                                            

2",1:22.73,8.1,8(72),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
3,8,KIRAM(T093),R Fourie,D E Ferraris,120,1122,9,3-1/4,"13                                                            

13                                                            

9                                                            

3",1:22.87,92,8(72),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
4,1,LOTUS BREEZE(T112),B Prebble,W Y So,133,1073,2,3-3/4,"9                                                            

7                                                            

7                                                            

4",1:22.92,12,8(72),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
5,2,ROYAL PARTNER(N394),C Y Ho,C Fownes,128,1108,14,3-3/4,"14                                                            

14                                                            

14                                                            

5",1:22.93,82,8(72),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
6,7,SHORT SQUEEZE(S296),M L Yeung,T P Yung,119,1162,6,4,"3                                                            

5                                                            

4                                                            

6",1:22.96,5.6,8(72),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
7,6,GREAT CHARM(P111),C Schofield,R Gibson,122,1197,3,4-1/4,"4                                                            

4                                                            

5                                                            

7",1:23.00,17,8(72),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
8,12,SUPREME FLIGHT(M199),K C Ng,A T Millard,112,1064,11,4-1/2,"1                                                            

1                                                            

1                                                            

8",1:23.05,55,8(72),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
9,4,CHARITY KINGDOM(S278),Z Purton,K L Man,128,1108,7,4-3/4,"10                                                            

10                                                            

10                                                            

9",1:23.07,9.4,8(72),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
10,10,ROYAL SPIRIT(T257),Y T Cheng,Y S Tsui,118,1065,4,5-1/4,"7                                                            

9                                                            

8                                                            

10",1:23.14,346,8(72),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
11,11,GOOD TREASURE(P193),T H So,T K Ng,115,1113,10,6,"12                                                            

12                                                            

11                                                            

11",1:23.26,55,8(72),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
12,3,COLOSSUS(T170),N Callan,J Moore,129,1208,13,9-1/4,"11                                                            

11                                                            

12                                                            

12",1:23.81,6.3,8(72),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
13,13,SUNNY PEARL(N434),K C Leung,P O'Sullivan,114,1224,12,14-3/4,"2                                                            

2                                                            

3                                                            

13",1:24.66,12,8(72),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
14,14,DUTCH WINDMILL(T288),W M Lai,C W Chang,115,1015,5,17-3/4,"8                                                            

8                                                            

13                                                            

14",1:25.18,481,8(72),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A+3"" Course","HK$ 1,165,000",Sha Tin,2015/10/01
1,10,CONTENTMENT(S391),J Moreira,J Size,115,1128,3,-,"4                                                            

4                                                            

4                                                            

1",1:21.17,2,9(73),Hong Kong Group Three - 1400M - (100+),GOOD,"TURF - ""A+3"" Course","HK$ 3,000,000",Sha Tin,2015/10/01
2,13,GIANT TREASURE(T148),D Whyte,R Gibson,116,1220,2,1/2,"8                                                            

5                                                            

5                                                            

2",1:21.28,5.6,9(73),Hong Kong Group Three - 1400M - (100+),GOOD,"TURF - ""A+3"" Course","HK$ 3,000,000",Sha Tin,2015/10/01
